0,0, Header,0,1,480,,
1,0, Start_track,,,,,
1,0, Title_t," ""Bilder einer Ausstellung""",,,,
1,0, Title_t," ""Promenade - Gnomus (1)""",,,,
1,0, Copyright_t," ""Copyright © 2000 by Bernd Krueger""",,,,
1,0, Text_t," ""Modest Mussorgski""",,,,
1,0, Text_t," ""Fertiggestellt am 2.1.2000\012""",,,,
1,0, Text_t," ""Update am 11.1.2000\012""",,,,
1,0, Text_t," ""Update am 1.7.2000\012""",,,,
1,0, Text_t," ""Korrektur am 25.7.00\012""",,,,
1,0, Text_t," ""Normierung: 23.12.2002\012""",,,,
1,0, Text_t," ""Update: 18.8.08\012""",,,,
1,0, Text_t," ""Update: 3.11.13\012""",,,,
1,0, Text_t," ""Dauer: 3:32 Minuten\012""",,,,
1,0, SMPTE_offset,96,0,3,0,0
1,0, Time_signature,5,2,24,8,
1,0, Key_signature,-2," ""major""",,,
1,0, Tempo,600000,,,,
1,0, Marker_t," ""Promenade""",,,,
1,0, Program_c,0,0,,,
1,0, Control_c,0,7,100,,
1,0, Control_c,0,10,64,,
1,0, Control_c,0,91,127,,
1,0, Control_c,0,91,127,,
1,0, Text_t," ""bdca426d104a26ac9dcb070447587523""",,,,
1,0, Program_c,0,0,,,
1,0, Control_c,0,7,100,,
1,0, Control_c,0,10,64,,
1,0, Control_c,0,91,127,,
1,0, Control_c,0,64,0,,
1,0, Note_on_c,0,67.0,90,,
1,71, Control_c,0,64,127,,
1,480, Note_on_c,0,65.0,84,,
1,490, Control_c,0,64,0,,
1,480, Note_on_c,0,70.0,90,,
1,664, Control_c,0,64,127,,
1,960, Tempo,588235,,,,
1,960, Note_on_c,0,77.0,90,,
1,972, Control_c,0,64,0,,
1,960, Note_off_c,0,70.0,0,,
1,1130, Control_c,0,64,127,,
1,1440, Tempo,576923,,,,
1,1440, Note_on_c,0,70.0,81,,
1,1445, Control_c,0,64,0,,
1,1440, Note_on_c,0,72.0,86,,
1,1610, Control_c,0,64,127,,
1,1680, Tempo,582524,,,,
1,1440, Note_on_c,0,63.0,84,,
1,1920, Note_on_c,0,29.0,82,,
1,1920, Tempo,588235,,,,
1,1920, Note_on_c,0,68.0,84,,
